15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,5,3
,0,1,18,9
,0,2,10,1
,0,3,12,7
,0,4,7,2
,0,5,7,8
,0,6,11,6
,0,7,17,5
,0,8,4,10
,0,9,20,4
,0,10,9,3
,0,11,15,9
,0,12,15,1
,0,13,16,7
,0,14,5,2
,0,15,5,8
,0,16,18,6
,0,17,12,5
,0,18,11,10
,0,19,4,4
,0,20,4,3
,0,21,8,9
,0,22,14,1
,0,23,3,7
,0,24,13,2
,0,25,20,8
,0,26,20,6
,0,27,9,5
,0,28,6,10
,0,29,10,4
,0,30,12,3
,0,31,12,9
,0,32,1,1
,0,33,2,7
,0,34,11,2
,0,35,11,8
,0,36,17,6
,0,37,4,5
,0,38,8,10
,0,39,10,4
,0,40,12,3
,0,41,12,9
,0,42,1,1
,0,43,2,7
,0,44,11,2
,0,45,17,8
,0,46,3,6
,0,47,19,5
,0,48,10,10
,0,49,12,4
,0,50,12,3
,0,51,1,9
,0,52,2,1
,0,53,7,7
,0,54,17,2
,0,55,4,8
,0,56,3,6
,0,57,19,5
,0,58,11,10
,0,59,11,3
,0,60,17,9
,0,61,4,1
,0,62,14,7
,0,63,14,2
,0,64,13,8
,0,65,13,6
,0,66,20,5
,0,67,17,10
,0,68,4,3
,0,69,4,9
,0,70,8,1
,0,71,14,7
,0,72,3,2
,0,73,9,8
,0,74,9,6
,0,75,16,5
,0,76,17,10
,0,77,4,3
,0,78,4,9
,0,79,8,1
,0,80,14,7
,0,81,3,2
,0,82,16,8
,0,83,6,6
,0,84,5,5
,0,85,3,10
,0,86,3,3
,0,87,13,9
,0,88,19,1
,0,89,20,7
,0,90,9,2
,0,91,16,8
,0,92,6,6
,0,93,18,5
,0,94,3,10
,0,95,3,3
,0,96,13,9
,0,97,19,1
,0,98,20,7
,0,99,15,2
,0,100,10,8
,0,101,10,6
,0,102,12,5
,0,103,13,10
,0,104,13,3
,0,105,19,9
,0,106,20,1
,0,107,9,7
,0,108,15,2
,0,109,10,8
,0,110,12,6
,0,111,7,5
,0,112,13,10
,0,113,19,3
,0,114,19,9
,0,115,9,1
,0,116,9,7
,0,117,5,2
,0,118,10,8
,0,119,1,6
,0,120,4,5
,0,121,8,3
,0,122,8,9
,0,123,14,1
,0,124,3,7
,0,125,19,2
,0,126,1,8
,0,127,1,6
,0,128,8,5
,0,129,14,3
,0,130,14,9
,0,131,3,1
,0,132,13,7
,0,133,20,2
,0,134,1,8
,0,135,1,6
,0,136,8,5
,0,137,14,3
,0,138,14,9
,0,139,13,1
,0,140,19,7
,0,141,20,2
,0,142,2,8
,0,143,19,6
,0,144,18,5
,0,145,18,3
,0,146,10,9
,0,147,12,1
,0,148,7,7
,0,149,17,2
,0,150,8,8
,0,151,20,6
,0,152,14,5
,0,153,14,3
,0,154,3,9
,0,155,15,1
,0,156,15,7
,0,157,18,2
,0,158,2,8
,0,159,9,6
,0,160,15,3
,0,161,15,9
,0,162,16,1
,0,163,6,7
,0,164,18,2
,0,165,7,8
,0,166,5,6
,0,167,5,3
,0,168,18,9
,0,169,12,1
,0,170,12,7
,0,171,4,2
,0,172,5,6
,0,173,18,3
,0,174,1,9
,0,175,1,1
,0,176,11,7
,0,177,4,2
,0,178,1,6
,0,179,2,3
,0,180,2,9
,0,181,11,1
,0,182,11,7
,0,183,14,2
,0,184,14,3
,0,185,3,9
,0,186,15,1
,0,187,15,7
,0,188,10,2
,0,189,2,3
,0,190,11,9
,0,191,17,1
,0,192,17,7
,0,193,3,2
,0,194,3,3
,0,195,13,9
,0,196,16,1
,0,197,6,7
,0,198,20,2
,0,199,15,3
,0,200,6,9
,0,201,6,1
,0,202,5,7
,0,203,20,2
,0,204,16,3
,0,205,6,9
,0,206,5,1
,0,207,10,7
,0,208,11,3
,0,209,11,9
,0,210,17,1
,0,211,4,7
,0,212,14,3
,0,213,14,9
,0,214,16,1
,0,215,10,7
,0,216,11,3
,0,217,14,9
,0,218,2,1
,0,219,4,7
,0,220,14,3
,0,221,14,9
,0,222,2,1
,0,223,14,7
,0,224,3,3
,0,225,3,9
,0,226,17,1
,0,227,19,7
,0,228,18,3
,0,229,14,9
,0,230,17,1
,0,231,20,7
,0,232,11,3
,0,233,13,9
,0,234,4,1
,0,235,15,7
,0,236,5,9
,0,237,4,1
,0,238,19,9
,0,239,20,9
