15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,8,2
,0,1,11,8
,0,2,1,10
,0,3,6,7
,0,4,9,5
,0,5,2,4
,0,6,20,6
,0,7,13,1
,0,8,3,3
,0,9,13,9
,0,10,14,2
,0,11,14,8
,0,12,18,10
,0,13,17,7
,0,14,3,5
,0,15,10,4
,0,16,1,6
,0,17,17,1
,0,18,9,3
,0,19,9,2
,0,20,16,8
,0,21,2,10
,0,22,19,7
,0,23,10,5
,0,24,10,4
,0,25,9,6
,0,26,10,1
,0,27,5,3
,0,28,5,2
,0,29,14,8
,0,30,14,10
,0,31,19,7
,0,32,15,5
,0,33,15,4
,0,34,3,6
,0,35,15,1
,0,36,15,2
,0,37,11,8
,0,38,11,10
,0,39,1,7
,0,40,16,5
,0,41,20,4
,0,42,15,1
,0,43,15,2
,0,44,11,8
,0,45,11,10
,0,46,9,7
,0,47,2,5
,0,48,19,4
,0,49,8,1
,0,50,8,2
,0,51,6,8
,0,52,9,10
,0,53,9,7
,0,54,20,5
,0,55,6,4
,0,56,6,2
,0,57,16,8
,0,58,2,10
,0,59,2,7
,0,60,4,5
,0,61,4,2
,0,62,14,8
,0,63,18,10
,0,64,19,7
,0,65,15,5
,0,66,8,2
,0,67,6,8
,0,68,4,10
,0,69,15,7
,0,70,11,5
,0,71,1,2
,0,72,16,8
,0,73,13,10
,0,74,8,7
,0,75,13,5
,0,76,14,2
,0,77,19,8
,0,78,7,10
,0,79,16,7
,0,80,14,5
,0,81,14,2
,0,82,3,8
,0,83,3,10
,0,84,18,5
,0,85,18,2
,0,86,10,8
,0,87,12,10
,0,88,17,5
,0,89,19,2
,0,90,12,8
,0,91,15,10
,0,92,8,2
,0,93,4,8
,0,94,17,10
,0,95,19,2
,0,96,15,10
,0,97,6,2
,0,98,17,10
,0,99,19,2
,0,100,7,2
,0,101,7,2
,0,102,3,2
,0,103,10,2
,0,104,6,2
,0,105,9,2
,0,106,16,2
,0,107,2,2
,0,108,2,2
,0,109,20,2
,0,110,4,2
,0,111,18,2
,0,112,7,2
,0,113,3,2
,0,114,3,2
,0,115,10,2
,0,116,20,2
,0,117,20,2
,0,118,10,2
,0,119,10,2
