15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,16,2
,0,1,9,6
,0,2,3,5
,0,3,17,5
,0,4,13,5
,0,5,12,2
,0,6,10,6
,0,7,15,4
,0,8,10,9
,0,9,12,6
,0,10,15,2
,0,11,5,5
,0,12,20,8
,0,13,4,9
,0,14,6,5
,0,15,2,5
,0,16,11,5
,0,17,12,6
,0,18,11,5
,0,19,5,5
,0,20,20,5
,0,21,17,1
,0,22,17,6
,0,23,20,2
,0,24,3,4
,0,25,16,5
,0,26,10,6
,0,27,1,8
,0,28,3,5
,0,29,12,2
,0,30,5,9
,0,31,7,8
,0,32,8,7
,0,33,5,5
,0,34,7,4
,0,35,2,4
,0,36,14,5
,0,37,6,5
,0,38,12,3
,0,39,17,5
,0,40,2,6
,0,41,2,8
,0,42,10,3
,0,43,19,2
,0,44,17,4
,0,45,3,4
,0,46,3,6
,0,47,10,5
,0,48,16,6
,0,49,5,5
,0,50,10,5
,0,51,5,8
,0,52,15,4
,0,53,16,6
,0,54,15,2
,0,55,20,5
,0,56,3,5
,0,57,12,5
,0,58,19,2
,0,59,11,5
,0,60,5,2
,0,61,3,6
,0,62,18,6
,0,63,18,5
,0,64,20,10
,0,65,7,5
,0,66,5,2
,0,67,10,8
,0,68,20,5
,0,69,13,6
,0,70,20,4
,0,71,12,5
,0,72,20,5
,0,73,16,2
,0,74,15,6
,0,75,17,3
,0,76,9,8
,0,77,3,8
,0,78,17,5
,0,79,13,4
,0,80,9,2
,0,81,12,5
,0,82,5,8
,0,83,13,5
,0,84,3,5
,0,85,15,5
,0,86,15,8
,0,87,4,6
,0,88,10,5
,0,89,5,2
,0,90,9,5
,0,91,19,4
,0,92,14,10
,0,93,8,10
,0,94,15,2
,0,95,19,4
,0,96,5,2
,0,97,17,2
,0,98,9,6
,0,99,10,5
,0,100,17,4
,0,101,15,6
,0,102,12,7
,0,103,20,6
,0,104,10,5
,0,105,1,8
,0,106,4,6
,0,107,8,2
,0,108,3,4
,0,109,11,5
,0,110,8,6
,0,111,10,2
,0,112,20,4
,0,113,5,8
,0,114,16,8
,0,115,1,6
,0,116,7,2
,0,117,11,5
,0,118,17,6
,0,119,14,6
,0,120,11,8
,0,121,16,4
,0,122,11,4
,0,123,18,5
,0,124,5,6
,0,125,19,5
,0,126,5,5
,0,127,8,5
,0,128,20,5
,0,129,2,6
,0,130,13,5
,0,131,13,5
,0,132,5,5
,0,133,5,6
,0,134,20,2
,0,135,11,2
,0,136,18,6
,0,137,15,4
,0,138,1,5
,0,139,6,4
,0,140,20,10
,0,141,7,5
,0,142,5,4
,0,143,8,6
,0,144,3,2
,0,145,15,5
,0,146,17,5
,0,147,5,5
,0,148,2,9
,0,149,5,5
,0,150,1,8
,0,151,14,5
,0,152,13,5
,0,153,3,3
,0,154,11,5
,0,155,18,4
,0,156,6,5
,0,157,6,6
,0,158,17,6
,0,159,14,5
,0,160,2,4
,0,161,6,2
,0,162,19,2
,0,163,12,5
,0,164,6,5
,0,165,20,5
,0,166,2,4
,0,167,8,5
,0,168,4,8
,0,169,15,6
,0,170,17,5
,0,171,6,5
,0,172,11,8
,0,173,10,5
,0,174,14,6
,0,175,15,10
,0,176,12,6
,0,177,18,5
,0,178,12,5
,0,179,2,4
,0,180,14,6
,0,181,17,4
,0,182,8,5
,0,183,4,10
,0,184,6,2
,0,185,4,9
,0,186,4,2
,0,187,7,2
,0,188,2,5
,0,189,3,5
,0,190,8,6
,0,191,17,6
,0,192,19,6
,0,193,7,6
,0,194,13,6
,0,195,8,9
,0,196,15,5
,0,197,15,5
,0,198,10,4
,0,199,17,6
,0,200,10,9
,0,201,11,2
,0,202,20,5
,0,203,7,6
,0,204,18,9
,0,205,15,6
,0,206,18,10
,0,207,8,4
,0,208,3,10
,0,209,10,6
,0,210,15,4
,0,211,4,4
,0,212,15,2
,0,213,15,5
,0,214,17,9
,0,215,4,5
,0,216,11,4
,0,217,6,6
,0,218,11,5
,0,219,2,4
,0,220,12,4
,0,221,12,5
,0,222,15,4
,0,223,2,5
,0,224,9,2
,0,225,16,10
,0,226,3,2
,0,227,20,9
,0,228,4,5
,0,229,17,5
,0,230,2,2
,0,231,12,6
,0,232,20,4
,0,233,10,5
,0,234,13,6
,0,235,20,5
,0,236,3,7
,0,237,16,8
,0,238,14,9
,0,239,19,2
