15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,3,2
,0,1,10,8
,0,2,12,10
,0,3,15,7
,0,4,17,5
,0,5,19,4
,0,6,20,6
,0,7,8,1
,0,8,3,3
,0,9,13,9
,0,10,14,2
,0,11,14,8
,0,12,18,10
,0,13,2,7
,0,14,2,5
,0,15,6,4
,0,16,9,6
,0,17,10,1
,0,18,5,3
,0,19,5,2
,0,20,14,8
,0,21,14,10
,0,22,16,7
,0,23,16,5
,0,24,10,4
,0,25,1,6
,0,26,15,1
,0,27,9,3
,0,28,9,2
,0,29,11,8
,0,30,11,10
,0,31,17,7
,0,32,13,5
,0,33,20,4
,0,34,3,6
,0,35,15,1
,0,36,15,2
,0,37,19,8
,0,38,13,10
,0,39,6,7
,0,40,9,5
,0,41,10,4
,0,42,17,1
,0,43,19,2
,0,44,14,8
,0,45,18,10
,0,46,9,7
,0,47,11,5
,0,48,15,4
,0,49,13,1
,0,50,14,2
,0,51,4,8
,0,52,4,10
,0,53,9,7
,0,54,3,5
,0,55,2,4
,0,56,2,2
,0,57,16,8
,0,58,9,10
,0,59,1,7
,0,60,10,5
,0,61,10,2
,0,62,12,8
,0,63,15,10
,0,64,19,7
,0,65,14,5
,0,66,14,2
,0,67,16,8
,0,68,1,10
,0,69,8,7
,0,70,15,5
,0,71,15,2
,0,72,16,8
,0,73,11,10
,0,74,19,7
,0,75,18,5
,0,76,18,2
,0,77,6,8
,0,78,3,10
,0,79,19,7
,0,80,4,5
,0,81,4,2
,0,82,6,8
,0,83,15,10
,0,84,15,5
,0,85,7,2
,0,86,11,8
,0,87,7,10
,0,88,20,5
,0,89,20,2
,0,90,11,8
,0,91,17,10
,0,92,19,2
,0,93,3,8
,0,94,17,10
,0,95,19,2
,0,96,2,10
,0,97,2,2
,0,98,2,10
,0,99,16,2
,0,100,6,2
,0,101,6,2
,0,102,9,2
,0,103,1,2
,0,104,8,2
,0,105,3,2
,0,106,3,2
,0,107,10,2
,0,108,7,2
,0,109,7,2
,0,110,18,2
,0,111,4,2
,0,112,20,2
,0,113,20,2
,0,114,6,2
,0,115,8,2
,0,116,8,2
,0,117,10,2
,0,118,10,2
,0,119,8,2
