15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,4,4
,0,1,6,10
,0,2,12,5
,0,3,17,8
,0,4,17,6
,0,5,7,2
,0,6,8,3
,0,7,2,7
,0,8,3,1
,0,9,11,9
,0,10,20,4
,0,11,13,10
,0,12,18,5
,0,13,10,8
,0,14,10,6
,0,15,4,2
,0,16,4,3
,0,17,6,7
,0,18,12,1
,0,19,14,9
,0,20,10,4
,0,21,10,10
,0,22,16,5
,0,23,4,8
,0,24,6,6
,0,25,14,2
,0,26,14,3
,0,27,17,7
,0,28,8,1
,0,29,8,9
,0,30,10,4
,0,31,4,10
,0,32,4,5
,0,33,7,8
,0,34,3,6
,0,35,3,2
,0,36,11,3
,0,37,15,7
,0,38,19,1
,0,39,20,9
,0,40,12,4
,0,41,17,10
,0,42,17,5
,0,43,7,8
,0,44,3,6
,0,45,3,2
,0,46,11,3
,0,47,15,7
,0,48,19,1
,0,49,1,9
,0,50,13,10
,0,51,18,5
,0,52,10,8
,0,53,6,6
,0,54,14,2
,0,55,14,3
,0,56,7,7
,0,57,8,1
,0,58,8,9
,0,59,3,10
,0,60,19,5
,0,61,20,8
,0,62,20,6
,0,63,5,2
,0,64,5,3
,0,65,9,7
,0,66,13,1
,0,67,18,9
,0,68,17,10
,0,69,7,5
,0,70,8,8
,0,71,11,6
,0,72,11,2
,0,73,15,3
,0,74,19,7
,0,75,20,1
,0,76,1,9
,0,77,8,10
,0,78,8,5
,0,79,2,8
,0,80,19,6
,0,81,19,2
,0,82,5,3
,0,83,5,7
,0,84,9,1
,0,85,13,9
,0,86,3,10
,0,87,19,5
,0,88,1,8
,0,89,1,6
,0,90,5,2
,0,91,9,3
,0,92,13,7
,0,93,10,1
,0,94,10,9
,0,95,11,10
,0,96,20,5
,0,97,1,8
,0,98,1,6
,0,99,9,2
,0,100,13,3
,0,101,10,7
,0,102,16,1
,0,103,4,9
,0,104,11,10
,0,105,5,5
,0,106,5,8
,0,107,9,6
,0,108,13,2
,0,109,18,3
,0,110,10,7
,0,111,16,1
,0,112,4,9
,0,113,12,5
,0,114,2,8
,0,115,20,6
,0,116,20,2
,0,117,18,3
,0,118,16,7
,0,119,16,1
,0,120,6,9
,0,121,14,5
,0,122,11,8
,0,123,1,6
,0,124,18,2
,0,125,18,3
,0,126,4,7
,0,127,4,1
,0,128,6,9
,0,129,8,5
,0,130,9,8
,0,131,9,6
,0,132,18,2
,0,133,16,3
,0,134,4,7
,0,135,4,1
,0,136,12,9
,0,137,9,5
,0,138,13,8
,0,139,13,6
,0,140,10,2
,0,141,4,3
,0,142,6,7
,0,143,6,1
,0,144,12,9
,0,145,4,5
,0,146,10,8
,0,147,12,6
,0,148,17,2
,0,149,2,3
,0,150,2,7
,0,151,11,1
,0,152,11,9
,0,153,16,8
,0,154,1,6
,0,155,4,2
,0,156,4,3
,0,157,12,7
,0,158,12,1
,0,159,14,9
,0,160,16,8
,0,161,5,6
,0,162,17,2
,0,163,2,3
,0,164,3,7
,0,165,15,1
,0,166,15,9
,0,167,5,6
,0,168,3,2
,0,169,3,3
,0,170,11,7
,0,171,15,1
,0,172,19,9
,0,173,18,6
,0,174,11,2
,0,175,11,3
,0,176,15,7
,0,177,1,1
,0,178,5,9
,0,179,15,2
,0,180,15,3
,0,181,19,7
,0,182,1,1
,0,183,13,9
,0,184,15,2
,0,185,19,3
,0,186,20,7
,0,187,1,1
,0,188,13,9
,0,189,20,2
,0,190,12,3
,0,191,12,7
,0,192,14,1
,0,193,17,9
,0,194,20,2
,0,195,12,3
,0,196,14,7
,0,197,14,1
,0,198,2,9
,0,199,20,2
,0,200,12,3
,0,201,14,7
,0,202,17,1
,0,203,3,9
,0,204,3,3
,0,205,11,7
,0,206,15,1
,0,207,19,9
,0,208,14,3
,0,209,14,7
,0,210,17,1
,0,211,3,9
,0,212,3,3
,0,213,20,7
,0,214,5,1
,0,215,13,9
,0,216,14,3
,0,217,14,7
,0,218,17,1
,0,219,3,9
,0,220,3,3
,0,221,20,7
,0,222,4,1
,0,223,14,9
,0,224,14,3
,0,225,7,7
,0,226,2,1
,0,227,15,9
,0,228,14,3
,0,229,3,7
,0,230,17,1
,0,231,19,9
,0,232,11,3
,0,233,9,7
,0,234,2,1
,0,235,18,9
,0,236,2,1
,0,237,14,9
,0,238,14,9
,0,239,14,9
