15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,2,10
,0,1,8,1
,0,2,8,4
,0,3,11,6
,0,4,16,2
,0,5,7,7
,0,6,7,5
,0,7,15,9
,0,8,18,3
,0,9,4,8
,0,10,4,10
,0,11,8,1
,0,12,16,4
,0,13,16,6
,0,14,7,2
,0,15,9,7
,0,16,9,5
,0,17,10,9
,0,18,8,3
,0,19,16,8
,0,20,16,10
,0,21,19,1
,0,22,12,4
,0,23,17,6
,0,24,17,2
,0,25,5,7
,0,26,10,5
,0,27,1,9
,0,28,8,3
,0,29,5,8
,0,30,5,10
,0,31,1,1
,0,32,1,4
,0,33,6,6
,0,34,18,2
,0,35,2,7
,0,36,4,5
,0,37,11,9
,0,38,14,3
,0,39,10,8
,0,40,10,10
,0,41,6,1
,0,42,18,4
,0,43,18,6
,0,44,20,2
,0,45,2,7
,0,46,8,5
,0,47,16,9
,0,48,16,3
,0,49,19,10
,0,50,9,1
,0,51,13,4
,0,52,10,6
,0,53,1,2
,0,54,1,7
,0,55,18,5
,0,56,2,9
,0,57,4,10
,0,58,11,1
,0,59,16,4
,0,60,19,6
,0,61,7,2
,0,62,12,7
,0,63,12,5
,0,64,6,9
,0,65,18,10
,0,66,20,1
,0,67,8,4
,0,68,7,6
,0,69,9,2
,0,70,10,7
,0,71,11,5
,0,72,16,9
,0,73,16,10
,0,74,13,1
,0,75,15,4
,0,76,20,6
,0,77,11,2
,0,78,10,7
,0,79,14,5
,0,80,19,9
,0,81,19,10
,0,82,15,1
,0,83,17,4
,0,84,4,6
,0,85,9,2
,0,86,6,7
,0,87,9,5
,0,88,9,10
,0,89,15,1
,0,90,3,4
,0,91,4,6
,0,92,9,2
,0,93,18,7
,0,94,12,5
,0,95,13,10
,0,96,3,1
,0,97,10,4
,0,98,7,6
,0,99,12,2
,0,100,18,7
,0,101,15,5
,0,102,3,10
,0,103,11,1
,0,104,16,4
,0,105,9,6
,0,106,3,2
,0,107,8,7
,0,108,8,10
,0,109,11,1
,0,110,19,4
,0,111,3,10
,0,112,16,1
,0,113,10,4
,0,114,20,10
,0,115,20,10
,0,116,14,10
,0,117,3,10
,0,118,5,10
,0,119,20,10
