15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,1,1
,0,1,5,4
,0,2,5,3
,0,3,2,2
,0,4,7,5
,0,5,3,1
,0,6,9,4
,0,7,9,3
,0,8,1,2
,0,9,2,5
,0,10,2,1
,0,11,7,4
,0,12,6,3
,0,13,4,2
,0,14,9,5
,0,15,9,1
,0,16,6,4
,0,17,1,3
,0,18,4,2
,0,19,6,5
,0,20,6,1
,0,21,10,4
,0,22,4,3
,0,23,4,2
,0,24,6,5
,0,25,6,1
,0,26,10,4
,0,27,4,3
,0,28,5,2
,0,29,10,5
,0,30,10,1
,0,31,1,4
,0,32,4,3
,0,33,7,2
,0,34,7,1
,0,35,3,4
,0,36,6,3
,0,37,3,2
,0,38,3,1
,0,39,1,4
,0,40,5,3
,0,41,8,2
,0,42,6,1
,0,43,5,4
,0,44,5,3
,0,45,8,2
,0,46,1,1
,0,47,2,4
,0,48,2,3
,0,49,7,1
,0,50,2,4
,0,51,7,3
,0,52,7,1
,0,53,7,4
,0,54,6,3
,0,55,4,1
,0,56,4,1
,0,57,3,1
,0,58,3,1
,0,59,4,1
