15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,17,1
,0,1,3,7
,0,2,3,3
,0,3,15,10
,0,4,20,9
,0,5,20,8
,0,6,7,4
,0,7,8,2
,0,8,4,6
,0,9,6,5
,0,10,12,7
,0,11,17,3
,0,12,16,10
,0,13,5,9
,0,14,5,8
,0,15,13,4
,0,16,2,2
,0,17,2,6
,0,18,3,5
,0,19,8,7
,0,20,12,3
,0,21,14,10
,0,22,14,9
,0,23,10,8
,0,24,10,4
,0,25,16,2
,0,26,1,6
,0,27,5,5
,0,28,10,3
,0,29,18,10
,0,30,18,9
,0,31,2,8
,0,32,3,4
,0,33,11,2
,0,34,15,6
,0,35,19,5
,0,36,20,10
,0,37,8,9
,0,38,4,8
,0,39,4,4
,0,40,6,2
,0,41,12,6
,0,42,14,5
,0,43,3,10
,0,44,4,9
,0,45,16,8
,0,46,16,4
,0,47,5,2
,0,48,5,6
,0,49,9,5
,0,50,20,10
,0,51,4,9
,0,52,16,8
,0,53,5,4
,0,54,5,2
,0,55,9,6
,0,56,13,5
,0,57,8,10
,0,58,17,9
,0,59,1,8
,0,60,18,4
,0,61,3,2
,0,62,3,6
,0,63,11,5
,0,64,4,10
,0,65,10,9
,0,66,1,8
,0,67,2,4
,0,68,3,2
,0,69,3,6
,0,70,11,5
,0,71,10,9
,0,72,1,8
,0,73,2,4
,0,74,11,2
,0,75,15,6
,0,76,15,5
,0,77,2,9
,0,78,3,8
,0,79,3,4
,0,80,15,2
,0,81,15,6
,0,82,20,5
,0,83,7,8
,0,84,8,4
,0,85,4,2
,0,86,4,6
,0,87,6,5
,0,88,5,8
,0,89,2,4
,0,90,15,2
,0,91,15,6
,0,92,20,5
,0,93,5,8
,0,94,2,4
,0,95,15,2
,0,96,19,6
,0,97,20,5
,0,98,9,8
,0,99,2,4
,0,100,15,2
,0,101,20,6
,0,102,20,5
,0,103,11,8
,0,104,11,4
,0,105,19,2
,0,106,7,6
,0,107,7,5
,0,108,11,8
,0,109,11,4
,0,110,19,2
,0,111,7,6
,0,112,7,5
,0,113,15,8
,0,114,15,4
,0,115,19,2
,0,116,8,6
,0,117,8,5
,0,118,6,4
,0,119,6,2
,0,120,12,6
,0,121,14,5
,0,122,17,4
,0,123,10,2
,0,124,16,6
,0,125,1,5
,0,126,3,4
,0,127,19,2
,0,128,8,6
,0,129,8,5
,0,130,12,4
,0,131,12,2
,0,132,14,6
,0,133,17,5
,0,134,15,4
,0,135,20,2
,0,136,8,6
,0,137,8,5
,0,138,17,4
,0,139,17,2
,0,140,10,6
,0,141,16,5
,0,142,15,4
,0,143,20,2
,0,144,6,6
,0,145,6,5
,0,146,17,4
,0,147,16,2
,0,148,16,6
,0,149,5,5
,0,150,15,4
,0,151,7,2
,0,152,6,6
,0,153,6,5
,0,154,15,4
,0,155,7,2
,0,156,12,6
,0,157,12,5
,0,158,19,4
,0,159,12,2
,0,160,12,6
,0,161,14,5
,0,162,19,4
,0,163,5,2
,0,164,5,6
,0,165,13,5
,0,166,20,4
,0,167,5,2
,0,168,9,6
,0,169,13,5
,0,170,20,4
,0,171,9,2
,0,172,13,6
,0,173,13,5
,0,174,20,4
,0,175,9,2
,0,176,13,6
,0,177,13,5
,0,178,18,6
,0,179,2,5
,0,180,14,6
,0,181,17,5
,0,182,17,6
,0,183,10,5
,0,184,13,6
,0,185,18,5
,0,186,18,6
,0,187,2,5
,0,188,14,6
,0,189,17,5
,0,190,17,6
,0,191,10,5
,0,192,2,6
,0,193,2,5
,0,194,17,6
,0,195,17,5
,0,196,10,6
,0,197,5,5
,0,198,17,6
,0,199,17,5
,0,200,10,6
,0,201,5,5
,0,202,17,6
,0,203,17,5
,0,204,10,5
,0,205,5,5
,0,206,5,5
,0,207,18,5
,0,208,18,5
,0,209,3,5
,0,210,3,5
,0,211,11,5
,0,212,15,5
,0,213,20,5
,0,214,20,5
,0,215,4,5
,0,216,4,5
,0,217,6,5
,0,218,12,5
,0,219,10,5
,0,220,10,5
,0,221,5,5
,0,222,5,5
,0,223,3,5
,0,224,3,5
,0,225,11,5
,0,226,15,5
,0,227,20,5
,0,228,20,5
,0,229,12,5
,0,230,12,5
,0,231,10,5
,0,232,10,5
,0,233,11,5
,0,234,11,5
,0,235,15,5
,0,236,12,5
,0,237,12,5
,0,238,11,5
,0,239,15,5
