15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,20,4
,0,1,4,10
,0,2,4,5
,0,3,11,6
,0,4,11,8
,0,5,17,2
,0,6,7,7
,0,7,2,1
,0,8,1,9
,0,9,12,3
,0,10,10,4
,0,11,6,10
,0,12,16,5
,0,13,9,6
,0,14,9,8
,0,15,3,2
,0,16,13,7
,0,17,19,1
,0,18,20,9
,0,19,14,3
,0,20,4,4
,0,21,8,10
,0,22,17,5
,0,23,17,6
,0,24,7,8
,0,25,10,2
,0,26,10,7
,0,27,5,1
,0,28,18,9
,0,29,15,3
,0,30,12,4
,0,31,10,10
,0,32,5,5
,0,33,5,6
,0,34,16,8
,0,35,9,2
,0,36,9,7
,0,37,3,1
,0,38,13,9
,0,39,19,3
,0,40,10,4
,0,41,3,10
,0,42,19,5
,0,43,19,6
,0,44,20,8
,0,45,14,2
,0,46,4,7
,0,47,8,1
,0,48,11,9
,0,49,2,3
,0,50,3,10
,0,51,19,5
,0,52,20,6
,0,53,4,8
,0,54,4,2
,0,55,11,7
,0,56,11,1
,0,57,17,9
,0,58,2,3
,0,59,13,10
,0,60,20,5
,0,61,20,6
,0,62,8,8
,0,63,11,2
,0,64,11,7
,0,65,17,1
,0,66,2,9
,0,67,12,3
,0,68,13,10
,0,69,14,5
,0,70,1,6
,0,71,1,8
,0,72,5,2
,0,73,5,7
,0,74,6,1
,0,75,6,9
,0,76,15,3
,0,77,11,10
,0,78,7,5
,0,79,1,6
,0,80,1,8
,0,81,5,2
,0,82,6,7
,0,83,15,1
,0,84,15,9
,0,85,16,3
,0,86,11,10
,0,87,12,5
,0,88,12,6
,0,89,10,8
,0,90,18,2
,0,91,6,7
,0,92,15,1
,0,93,15,9
,0,94,9,3
,0,95,17,10
,0,96,12,5
,0,97,10,6
,0,98,10,8
,0,99,18,2
,0,100,15,7
,0,101,15,1
,0,102,3,9
,0,103,3,3
,0,104,17,10
,0,105,18,5
,0,106,18,6
,0,107,16,8
,0,108,3,2
,0,109,3,7
,0,110,13,1
,0,111,19,9
,0,112,14,3
,0,113,4,5
,0,114,1,6
,0,115,10,8
,0,116,15,2
,0,117,15,7
,0,118,16,1
,0,119,3,9
,0,120,3,3
,0,121,8,5
,0,122,1,6
,0,123,5,8
,0,124,15,2
,0,125,15,7
,0,126,16,1
,0,127,3,9
,0,128,3,3
,0,129,8,5
,0,130,5,6
,0,131,13,8
,0,132,13,2
,0,133,19,7
,0,134,20,1
,0,135,14,9
,0,136,4,3
,0,137,18,5
,0,138,6,6
,0,139,17,8
,0,140,17,2
,0,141,7,7
,0,142,2,1
,0,143,1,9
,0,144,12,3
,0,145,9,5
,0,146,9,6
,0,147,7,8
,0,148,7,2
,0,149,2,7
,0,150,1,1
,0,151,12,9
,0,152,5,3
,0,153,6,6
,0,154,2,8
,0,155,3,2
,0,156,3,7
,0,157,19,1
,0,158,19,9
,0,159,14,3
,0,160,3,6
,0,161,2,8
,0,162,19,2
,0,163,19,7
,0,164,14,1
,0,165,14,9
,0,166,4,3
,0,167,3,6
,0,168,20,2
,0,169,20,7
,0,170,14,1
,0,171,4,9
,0,172,8,3
,0,173,13,6
,0,174,20,2
,0,175,20,7
,0,176,4,1
,0,177,4,9
,0,178,11,3
,0,179,11,2
,0,180,17,7
,0,181,2,1
,0,182,12,9
,0,183,5,3
,0,184,20,2
,0,185,20,7
,0,186,4,1
,0,187,8,9
,0,188,11,3
,0,189,20,2
,0,190,14,7
,0,191,4,1
,0,192,8,9
,0,193,11,3
,0,194,14,2
,0,195,14,7
,0,196,8,1
,0,197,11,9
,0,198,11,3
,0,199,4,2
,0,200,4,7
,0,201,17,1
,0,202,10,9
,0,203,18,3
,0,204,16,7
,0,205,16,1
,0,206,13,9
,0,207,13,3
,0,208,14,7
,0,209,17,1
,0,210,5,9
,0,211,18,3
,0,212,9,7
,0,213,9,1
,0,214,13,9
,0,215,14,3
,0,216,14,7
,0,217,17,1
,0,218,18,9
,0,219,18,3
,0,220,2,7
,0,221,1,1
,0,222,6,9
,0,223,3,3
,0,224,12,7
,0,225,12,1
,0,226,13,9
,0,227,14,3
,0,228,12,7
,0,229,12,1
,0,230,19,9
,0,231,14,3
,0,232,10,7
,0,233,10,1
,0,234,14,9
,0,235,4,3
,0,236,1,1
,0,237,14,9
,0,238,14,9
,0,239,14,9
