15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,10,4
,0,1,10,10
,0,2,12,5
,0,3,1,6
,0,4,2,8
,0,5,7,2
,0,6,11,7
,0,7,17,1
,0,8,4,9
,0,9,8,3
,0,10,20,4
,0,11,6,10
,0,12,5,5
,0,13,5,6
,0,14,10,8
,0,15,10,2
,0,16,12,7
,0,17,1,1
,0,18,2,9
,0,19,11,3
,0,20,4,4
,0,21,4,10
,0,22,8,5
,0,23,3,6
,0,24,13,8
,0,25,13,2
,0,26,19,7
,0,27,20,1
,0,28,15,9
,0,29,15,3
,0,30,10,4
,0,31,11,10
,0,32,17,5
,0,33,17,6
,0,34,4,8
,0,35,14,2
,0,36,14,7
,0,37,3,1
,0,38,13,9
,0,39,19,3
,0,40,12,4
,0,41,11,10
,0,42,4,5
,0,43,3,6
,0,44,20,8
,0,45,20,2
,0,46,9,7
,0,47,15,1
,0,48,6,9
,0,49,5,3
,0,50,17,10
,0,51,4,5
,0,52,13,6
,0,53,9,8
,0,54,9,2
,0,55,15,7
,0,56,16,1
,0,57,6,9
,0,58,5,3
,0,59,17,10
,0,60,8,5
,0,61,19,6
,0,62,16,8
,0,63,5,2
,0,64,5,7
,0,65,10,1
,0,66,10,9
,0,67,12,3
,0,68,8,10
,0,69,14,5
,0,70,20,6
,0,71,16,8
,0,72,5,2
,0,73,10,7
,0,74,12,1
,0,75,12,9
,0,76,2,3
,0,77,3,10
,0,78,19,5
,0,79,20,6
,0,80,5,8
,0,81,18,2
,0,82,10,7
,0,83,12,1
,0,84,12,9
,0,85,2,3
,0,86,3,10
,0,87,19,5
,0,88,9,6
,0,89,10,8
,0,90,11,2
,0,91,11,7
,0,92,17,1
,0,93,4,9
,0,94,14,3
,0,95,13,10
,0,96,20,5
,0,97,9,6
,0,98,10,8
,0,99,11,2
,0,100,17,7
,0,101,17,1
,0,102,8,9
,0,103,14,3
,0,104,13,10
,0,105,9,5
,0,106,6,6
,0,107,1,8
,0,108,17,2
,0,109,4,7
,0,110,4,1
,0,111,8,9
,0,112,14,3
,0,113,16,5
,0,114,6,6
,0,115,1,8
,0,116,17,2
,0,117,4,7
,0,118,4,1
,0,119,14,9
,0,120,14,3
,0,121,18,5
,0,122,18,6
,0,123,2,8
,0,124,4,2
,0,125,14,7
,0,126,14,1
,0,127,3,9
,0,128,13,3
,0,129,18,5
,0,130,10,6
,0,131,7,8
,0,132,4,2
,0,133,14,7
,0,134,14,1
,0,135,3,9
,0,136,9,3
,0,137,12,5
,0,138,12,6
,0,139,7,8
,0,140,14,2
,0,141,14,7
,0,142,13,1
,0,143,13,9
,0,144,15,3
,0,145,7,5
,0,146,11,6
,0,147,11,8
,0,148,3,2
,0,149,3,7
,0,150,19,1
,0,151,19,9
,0,152,16,3
,0,153,5,6
,0,154,17,8
,0,155,3,2
,0,156,3,7
,0,157,19,1
,0,158,19,9
,0,159,18,3
,0,160,1,6
,0,161,8,8
,0,162,3,2
,0,163,13,7
,0,164,9,1
,0,165,15,9
,0,166,18,3
,0,167,1,6
,0,168,19,2
,0,169,19,7
,0,170,15,1
,0,171,5,9
,0,172,18,3
,0,173,1,6
,0,174,20,2
,0,175,20,7
,0,176,15,1
,0,177,18,9
,0,178,12,3
,0,179,20,2
,0,180,20,7
,0,181,16,1
,0,182,18,9
,0,183,12,3
,0,184,20,2
,0,185,20,7
,0,186,16,1
,0,187,1,9
,0,188,11,3
,0,189,15,2
,0,190,15,7
,0,191,6,1
,0,192,1,9
,0,193,11,3
,0,194,15,2
,0,195,15,7
,0,196,5,1
,0,197,11,9
,0,198,11,3
,0,199,18,2
,0,200,12,7
,0,201,1,1
,0,202,11,9
,0,203,4,3
,0,204,9,7
,0,205,1,1
,0,206,17,9
,0,207,4,3
,0,208,16,7
,0,209,2,1
,0,210,14,9
,0,211,14,3
,0,212,6,7
,0,213,2,1
,0,214,14,9
,0,215,14,3
,0,216,6,7
,0,217,2,1
,0,218,14,9
,0,219,3,3
,0,220,2,7
,0,221,11,1
,0,222,14,9
,0,223,3,3
,0,224,2,7
,0,225,17,1
,0,226,14,9
,0,227,3,3
,0,228,7,7
,0,229,4,1
,0,230,3,9
,0,231,3,3
,0,232,7,7
,0,233,8,1
,0,234,13,9
,0,235,4,3
,0,236,8,1
,0,237,13,9
,0,238,19,9
,0,239,20,9
