15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,8,1
,0,1,9,10
,0,2,9,2
,0,3,16,4
,0,4,2,7
,0,5,20,6
,0,6,4,5
,0,7,19,9
,0,8,8,3
,0,9,16,8
,0,10,16,1
,0,11,2,10
,0,12,20,2
,0,13,13,4
,0,14,18,7
,0,15,18,6
,0,16,7,5
,0,17,10,9
,0,18,8,3
,0,19,4,8
,0,20,13,1
,0,21,13,10
,0,22,18,2
,0,23,18,4
,0,24,7,7
,0,25,7,6
,0,26,10,5
,0,27,15,9
,0,28,16,3
,0,29,5,8
,0,30,19,1
,0,31,19,10
,0,32,7,2
,0,33,3,4
,0,34,10,7
,0,35,11,6
,0,36,11,5
,0,37,1,9
,0,38,14,3
,0,39,10,8
,0,40,15,1
,0,41,8,10
,0,42,11,2
,0,43,1,4
,0,44,1,7
,0,45,6,6
,0,46,9,5
,0,47,16,9
,0,48,18,3
,0,49,3,1
,0,50,3,10
,0,51,12,2
,0,52,12,4
,0,53,8,7
,0,54,9,6
,0,55,9,5
,0,56,16,9
,0,57,20,1
,0,58,20,10
,0,59,17,2
,0,60,17,4
,0,61,10,7
,0,62,10,6
,0,63,12,5
,0,64,11,9
,0,65,11,1
,0,66,16,10
,0,67,16,2
,0,68,19,4
,0,69,12,7
,0,70,16,6
,0,71,14,5
,0,72,6,9
,0,73,6,1
,0,74,16,10
,0,75,7,2
,0,76,10,4
,0,77,6,7
,0,78,4,6
,0,79,18,5
,0,80,2,9
,0,81,15,1
,0,82,20,10
,0,83,3,2
,0,84,10,4
,0,85,9,7
,0,86,4,6
,0,87,12,5
,0,88,8,1
,0,89,20,10
,0,90,1,2
,0,91,16,4
,0,92,2,7
,0,93,17,6
,0,94,15,5
,0,95,11,1
,0,96,4,10
,0,97,9,2
,0,98,16,4
,0,99,5,7
,0,100,19,6
,0,101,8,5
,0,102,11,1
,0,103,4,10
,0,104,9,2
,0,105,15,4
,0,106,18,7
,0,107,7,6
,0,108,1,1
,0,109,5,10
,0,110,8,4
,0,111,9,1
,0,112,5,10
,0,113,8,4
,0,114,14,10
,0,115,18,10
,0,116,19,10
,0,117,3,10
,0,118,3,10
,0,119,10,10
