15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,18,10
,0,1,20,1
,0,2,3,4
,0,3,10,6
,0,4,7,2
,0,5,7,7
,0,6,9,5
,0,7,15,9
,0,8,8,3
,0,9,16,8
,0,10,16,10
,0,11,19,1
,0,12,1,4
,0,13,6,6
,0,14,18,2
,0,15,5,7
,0,16,10,5
,0,17,10,9
,0,18,8,3
,0,19,5,8
,0,20,5,10
,0,21,9,1
,0,22,12,4
,0,23,17,6
,0,24,17,2
,0,25,2,7
,0,26,4,5
,0,27,11,9
,0,28,14,3
,0,29,10,8
,0,30,10,10
,0,31,13,1
,0,32,13,4
,0,33,4,6
,0,34,11,2
,0,35,1,7
,0,36,18,5
,0,37,2,9
,0,38,16,3
,0,39,4,8
,0,40,4,10
,0,41,8,1
,0,42,16,4
,0,43,16,6
,0,44,1,2
,0,45,6,7
,0,46,7,5
,0,47,16,9
,0,48,18,3
,0,49,20,10
,0,50,3,1
,0,51,10,4
,0,52,7,6
,0,53,7,2
,0,54,9,7
,0,55,12,5
,0,56,16,9
,0,57,16,10
,0,58,1,1
,0,59,18,4
,0,60,18,6
,0,61,20,2
,0,62,10,7
,0,63,9,5
,0,64,19,9
,0,65,19,10
,0,66,6,1
,0,67,10,4
,0,68,7,6
,0,69,9,2
,0,70,12,7
,0,71,12,5
,0,72,1,9
,0,73,20,10
,0,74,15,1
,0,75,15,4
,0,76,4,6
,0,77,16,2
,0,78,18,7
,0,79,15,5
,0,80,6,9
,0,81,20,10
,0,82,15,1
,0,83,17,4
,0,84,11,6
,0,85,3,2
,0,86,10,7
,0,87,8,5
,0,88,8,10
,0,89,11,1
,0,90,16,4
,0,91,19,6
,0,92,9,2
,0,93,2,7
,0,94,11,5
,0,95,14,10
,0,96,16,1
,0,97,16,4
,0,98,20,6
,0,99,9,2
,0,100,8,7
,0,101,14,5
,0,102,19,10
,0,103,8,1
,0,104,8,4
,0,105,9,6
,0,106,12,2
,0,107,18,7
,0,108,3,10
,0,109,11,1
,0,110,19,4
,0,111,3,10
,0,112,11,1
,0,113,8,4
,0,114,3,10
,0,115,5,10
,0,116,9,10
,0,117,13,10
,0,118,2,10
,0,119,4,10
