15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,4,8
,0,1,8,3
,0,2,11,9
,0,3,11,5
,0,4,7,7
,0,5,7,2
,0,6,9,6
,0,7,12,4
,0,8,13,1
,0,9,3,10
,0,10,5,8
,0,11,18,3
,0,12,2,9
,0,13,4,5
,0,14,8,7
,0,15,11,2
,0,16,11,6
,0,17,16,4
,0,18,16,1
,0,19,19,10
,0,20,10,8
,0,21,8,3
,0,22,16,9
,0,23,7,5
,0,24,9,7
,0,25,9,2
,0,26,17,6
,0,27,17,4
,0,28,3,1
,0,29,5,10
,0,30,16,8
,0,31,16,3
,0,32,19,9
,0,33,9,5
,0,34,12,7
,0,35,12,2
,0,36,10,6
,0,37,10,4
,0,38,1,1
,0,39,18,10
,0,40,14,3
,0,41,16,9
,0,42,9,5
,0,43,5,7
,0,44,1,2
,0,45,6,6
,0,46,18,4
,0,47,20,1
,0,48,20,10
,0,49,15,9
,0,50,15,5
,0,51,10,7
,0,52,18,2
,0,53,18,6
,0,54,8,4
,0,55,8,1
,0,56,14,10
,0,57,10,9
,0,58,10,5
,0,59,1,7
,0,60,20,2
,0,61,20,6
,0,62,8,4
,0,63,8,1
,0,64,16,10
,0,65,1,9
,0,66,18,5
,0,67,18,7
,0,68,16,2
,0,69,16,6
,0,70,19,4
,0,71,9,1
,0,72,9,10
,0,73,6,9
,0,74,8,5
,0,75,10,7
,0,76,7,2
,0,77,7,6
,0,78,13,4
,0,79,15,1
,0,80,3,10
,0,81,14,5
,0,82,6,7
,0,83,9,2
,0,84,4,6
,0,85,16,4
,0,86,19,1
,0,87,19,10
,0,88,12,5
,0,89,18,7
,0,90,9,2
,0,91,4,6
,0,92,16,4
,0,93,15,1
,0,94,3,10
,0,95,12,5
,0,96,2,7
,0,97,17,2
,0,98,19,6
,0,99,15,4
,0,100,6,1
,0,101,20,10
,0,102,2,7
,0,103,3,2
,0,104,7,6
,0,105,3,4
,0,106,11,1
,0,107,16,10
,0,108,10,4
,0,109,11,1
,0,110,13,10
,0,111,1,4
,0,112,11,1
,0,113,5,10
,0,114,10,10
,0,115,20,10
,0,116,2,10
,0,117,4,10
,0,118,4,10
,0,119,8,10
