15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,6,2
,0,1,10,3
,0,2,7,1
,0,3,4,5
,0,4,5,4
,0,5,5,2
,0,6,6,3
,0,7,10,1
,0,8,4,5
,0,9,4,2
,0,10,5,3
,0,11,1,1
,0,12,1,2
,0,13,4,3
,0,14,5,1
,0,15,6,2
,0,16,3,3
,0,17,4,1
,0,18,4,2
,0,19,8,3
,0,20,8,2
,0,21,9,3
,0,22,2,2
,0,23,4,3
,0,24,4,2
,0,25,8,3
,0,26,8,2
,0,27,9,3
,0,28,2,2
,0,29,2,3
,0,30,7,2
,0,31,2,3
,0,32,7,2
,0,33,7,2
,0,34,1,2
,0,35,5,2
,0,36,5,2
,0,37,6,2
,0,38,10,2
,0,39,3,2
,0,40,9,2
,0,41,9,2
,0,42,7,2
,0,43,7,2
,0,44,5,2
,0,45,5,2
,0,46,6,2
,0,47,10,2
,0,48,3,2
,0,49,9,2
,0,50,9,2
,0,51,7,2
,0,52,7,2
,0,53,5,2
,0,54,6,2
,0,55,10,2
,0,56,10,2
,0,57,9,2
,0,58,7,2
,0,59,10,2
