15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,9,1
,0,1,1,3
,0,2,1,2
,0,3,3,4
,0,4,2,5
,0,5,2,1
,0,6,7,3
,0,7,4,2
,0,8,9,4
,0,9,9,5
,0,10,10,1
,0,11,5,3
,0,12,5,2
,0,13,2,4
,0,14,7,5
,0,15,7,1
,0,16,6,3
,0,17,4,2
,0,18,10,4
,0,19,10,5
,0,20,1,1
,0,21,5,3
,0,22,8,2
,0,23,2,4
,0,24,6,5
,0,25,6,1
,0,26,4,3
,0,27,3,2
,0,28,5,4
,0,29,6,5
,0,30,6,1
,0,31,4,3
,0,32,8,2
,0,33,7,4
,0,34,7,1
,0,35,6,3
,0,36,4,2
,0,37,10,4
,0,38,1,1
,0,39,5,3
,0,40,2,2
,0,41,7,4
,0,42,7,1
,0,43,6,3
,0,44,7,2
,0,45,6,4
,0,46,6,1
,0,47,4,3
,0,48,1,4
,0,49,3,1
,0,50,2,3
,0,51,1,4
,0,52,3,1
,0,53,9,3
,0,54,5,4
,0,55,4,1
,0,56,4,1
,0,57,3,1
,0,58,3,1
,0,59,4,1
