15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,17,1
,0,1,12,7
,0,2,12,3
,0,3,18,10
,0,4,18,9
,0,5,15,8
,0,6,15,2
,0,7,16,4
,0,8,9,6
,0,9,3,5
,0,10,8,7
,0,11,17,3
,0,12,15,10
,0,13,20,9
,0,14,20,8
,0,15,4,2
,0,16,4,4
,0,17,8,6
,0,18,11,5
,0,19,3,7
,0,20,3,3
,0,21,20,10
,0,22,14,9
,0,23,4,8
,0,24,8,2
,0,25,8,4
,0,26,17,6
,0,27,17,5
,0,28,10,3
,0,29,16,10
,0,30,4,9
,0,31,11,8
,0,32,11,2
,0,33,17,4
,0,34,7,6
,0,35,2,5
,0,36,3,10
,0,37,4,9
,0,38,11,8
,0,39,11,2
,0,40,17,4
,0,41,7,6
,0,42,2,5
,0,43,20,10
,0,44,8,9
,0,45,7,8
,0,46,7,2
,0,47,2,4
,0,48,1,6
,0,49,12,5
,0,50,14,10
,0,51,17,9
,0,52,2,8
,0,53,2,2
,0,54,12,4
,0,55,12,6
,0,56,10,5
,0,57,4,10
,0,58,2,9
,0,59,1,8
,0,60,12,2
,0,61,10,4
,0,62,10,6
,0,63,5,5
,0,64,8,10
,0,65,10,9
,0,66,10,8
,0,67,5,2
,0,68,18,4
,0,69,6,6
,0,70,15,5
,0,71,10,9
,0,72,5,8
,0,73,5,2
,0,74,6,4
,0,75,6,6
,0,76,15,5
,0,77,5,9
,0,78,5,8
,0,79,6,2
,0,80,15,4
,0,81,15,6
,0,82,16,5
,0,83,9,8
,0,84,3,2
,0,85,13,4
,0,86,19,6
,0,87,20,5
,0,88,1,8
,0,89,12,2
,0,90,5,4
,0,91,5,6
,0,92,18,5
,0,93,16,8
,0,94,16,2
,0,95,3,4
,0,96,3,6
,0,97,13,5
,0,98,1,8
,0,99,10,2
,0,100,15,4
,0,101,15,6
,0,102,9,5
,0,103,3,8
,0,104,3,2
,0,105,19,4
,0,106,20,6
,0,107,20,5
,0,108,5,8
,0,109,5,2
,0,110,15,4
,0,111,15,6
,0,112,3,5
,0,113,16,8
,0,114,16,2
,0,115,3,4
,0,116,3,6
,0,117,13,5
,0,118,19,2
,0,119,20,4
,0,120,14,6
,0,121,4,5
,0,122,17,2
,0,123,17,4
,0,124,2,6
,0,125,2,5
,0,126,5,2
,0,127,15,4
,0,128,15,6
,0,129,3,5
,0,130,19,2
,0,131,19,4
,0,132,14,6
,0,133,14,5
,0,134,7,2
,0,135,7,4
,0,136,2,6
,0,137,1,5
,0,138,6,2
,0,139,15,4
,0,140,16,6
,0,141,3,5
,0,142,19,2
,0,143,20,4
,0,144,14,6
,0,145,14,5
,0,146,15,2
,0,147,3,4
,0,148,13,6
,0,149,13,5
,0,150,19,2
,0,151,20,4
,0,152,4,6
,0,153,4,5
,0,154,15,2
,0,155,11,4
,0,156,17,6
,0,157,17,5
,0,158,15,2
,0,159,11,4
,0,160,17,6
,0,161,17,5
,0,162,9,2
,0,163,2,4
,0,164,12,6
,0,165,12,5
,0,166,9,2
,0,167,2,4
,0,168,12,6
,0,169,12,5
,0,170,20,2
,0,171,2,4
,0,172,12,6
,0,173,12,5
,0,174,20,2
,0,175,2,4
,0,176,10,6
,0,177,10,5
,0,178,5,6
,0,179,18,5
,0,180,16,6
,0,181,3,5
,0,182,13,6
,0,183,13,5
,0,184,4,6
,0,185,8,5
,0,186,8,6
,0,187,11,5
,0,188,17,6
,0,189,7,5
,0,190,10,6
,0,191,10,5
,0,192,18,6
,0,193,18,5
,0,194,9,6
,0,195,13,5
,0,196,13,6
,0,197,19,5
,0,198,8,6
,0,199,8,5
,0,200,17,6
,0,201,17,5
,0,202,18,6
,0,203,6,5
,0,204,6,5
,0,205,15,5
,0,206,20,5
,0,207,20,5
,0,208,14,5
,0,209,8,5
,0,210,11,5
,0,211,11,5
,0,212,17,5
,0,213,7,5
,0,214,12,5
,0,215,12,5
,0,216,10,5
,0,217,5,5
,0,218,6,5
,0,219,6,5
,0,220,15,5
,0,221,20,5
,0,222,20,5
,0,223,11,5
,0,224,11,5
,0,225,17,5
,0,226,10,5
,0,227,10,5
,0,228,5,5
,0,229,6,5
,0,230,15,5
,0,231,20,5
,0,232,20,5
,0,233,11,5
,0,234,10,5
,0,235,5,5
,0,236,5,5
,0,237,5,5
,0,238,5,5
,0,239,5,5
