15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,10,5
,0,1,16,6
,0,2,5,2
,0,3,5,4
,0,4,9,8
,0,5,18,9
,0,6,18,10
,0,7,3,3
,0,8,3,7
,0,9,17,1
,0,10,17,5
,0,11,10,6
,0,12,16,2
,0,13,13,4
,0,14,2,8
,0,15,2,9
,0,16,3,10
,0,17,12,3
,0,18,12,7
,0,19,14,5
,0,20,17,6
,0,21,10,2
,0,22,16,4
,0,23,1,8
,0,24,5,9
,0,25,15,10
,0,26,17,3
,0,27,8,7
,0,28,8,5
,0,29,4,6
,0,30,6,2
,0,31,12,4
,0,32,10,8
,0,33,10,9
,0,34,16,10
,0,35,10,3
,0,36,10,5
,0,37,16,6
,0,38,5,2
,0,39,18,4
,0,40,3,8
,0,41,20,9
,0,42,20,10
,0,43,7,5
,0,44,8,6
,0,45,4,2
,0,46,6,4
,0,47,16,8
,0,48,8,9
,0,49,8,10
,0,50,4,5
,0,51,6,6
,0,52,12,2
,0,53,17,4
,0,54,16,8
,0,55,4,9
,0,56,4,10
,0,57,6,5
,0,58,12,6
,0,59,17,2
,0,60,17,4
,0,61,1,8
,0,62,4,9
,0,63,14,10
,0,64,14,5
,0,65,17,6
,0,66,16,2
,0,67,2,4
,0,68,11,8
,0,69,14,9
,0,70,20,10
,0,71,20,5
,0,72,7,6
,0,73,8,2
,0,74,4,4
,0,75,1,8
,0,76,17,9
,0,77,17,5
,0,78,10,6
,0,79,5,2
,0,80,2,4
,0,81,11,8
,0,82,10,9
,0,83,10,5
,0,84,1,6
,0,85,5,2
,0,86,2,4
,0,87,15,8
,0,88,15,5
,0,89,19,6
,0,90,20,2
,0,91,7,4
,0,92,4,8
,0,93,4,5
,0,94,6,6
,0,95,12,2
,0,96,17,4
,0,97,5,8
,0,98,5,5
,0,99,9,6
,0,100,2,2
,0,101,2,4
,0,102,20,8
,0,103,20,5
,0,104,7,6
,0,105,6,2
,0,106,10,4
,0,107,5,8
,0,108,5,5
,0,109,9,6
,0,110,3,2
,0,111,3,4
,0,112,7,8
,0,113,7,5
,0,114,8,6
,0,115,9,2
,0,116,2,4
,0,117,5,8
,0,118,5,5
,0,119,13,6
,0,120,3,2
,0,121,3,4
,0,122,11,5
,0,123,15,6
,0,124,19,2
,0,125,20,4
,0,126,8,5
,0,127,8,6
,0,128,9,2
,0,129,3,4
,0,130,3,5
,0,131,15,6
,0,132,15,2
,0,133,19,4
,0,134,20,5
,0,135,4,6
,0,136,11,2
,0,137,11,4
,0,138,15,5
,0,139,20,6
,0,140,20,2
,0,141,8,4
,0,142,8,5
,0,143,12,6
,0,144,11,2
,0,145,11,4
,0,146,15,5
,0,147,12,6
,0,148,15,2
,0,149,15,4
,0,150,19,5
,0,151,12,6
,0,152,15,2
,0,153,15,4
,0,154,20,5
,0,155,14,6
,0,156,15,2
,0,157,15,4
,0,158,20,5
,0,159,14,6
,0,160,19,2
,0,161,19,4
,0,162,20,5
,0,163,14,6
,0,164,19,2
,0,165,20,4
,0,166,20,5
,0,167,17,6
,0,168,19,2
,0,169,20,4
,0,170,20,5
,0,171,17,6
,0,172,7,2
,0,173,15,4
,0,174,15,5
,0,175,17,6
,0,176,7,2
,0,177,15,4
,0,178,15,5
,0,179,10,6
,0,180,10,5
,0,181,5,6
,0,182,5,5
,0,183,13,6
,0,184,13,5
,0,185,18,6
,0,186,2,5
,0,187,3,6
,0,188,11,5
,0,189,15,6
,0,190,6,5
,0,191,5,6
,0,192,5,5
,0,193,13,6
,0,194,13,5
,0,195,18,6
,0,196,2,5
,0,197,3,6
,0,198,11,5
,0,199,15,6
,0,200,6,5
,0,201,2,6
,0,202,2,5
,0,203,2,6
,0,204,3,5
,0,205,3,5
,0,206,11,5
,0,207,6,5
,0,208,6,5
,0,209,12,5
,0,210,14,5
,0,211,17,5
,0,212,10,5
,0,213,16,5
,0,214,1,5
,0,215,5,5
,0,216,9,5
,0,217,13,5
,0,218,18,5
,0,219,3,5
,0,220,3,5
,0,221,11,5
,0,222,12,5
,0,223,12,5
,0,224,17,5
,0,225,17,5
,0,226,10,5
,0,227,5,5
,0,228,5,5
,0,229,13,5
,0,230,13,5
,0,231,18,5
,0,232,11,5
,0,233,11,5
,0,234,12,5
,0,235,12,5
,0,236,17,5
,0,237,10,5
,0,238,18,5
,0,239,12,5
