15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,6,5
,0,1,6,4
,0,2,7,2
,0,3,2,3
,0,4,1,1
,0,5,10,5
,0,6,10,4
,0,7,4,2
,0,8,4,3
,0,9,6,1
,0,10,7,5
,0,11,2,4
,0,12,5,2
,0,13,1,3
,0,14,1,1
,0,15,9,5
,0,16,9,4
,0,17,4,2
,0,18,6,3
,0,19,7,1
,0,20,2,5
,0,21,5,4
,0,22,8,2
,0,23,9,3
,0,24,9,1
,0,25,6,5
,0,26,7,4
,0,27,2,2
,0,28,5,3
,0,29,3,1
,0,30,3,4
,0,31,4,2
,0,32,4,3
,0,33,6,1
,0,34,7,4
,0,35,8,2
,0,36,4,3
,0,37,4,1
,0,38,2,4
,0,39,1,2
,0,40,6,3
,0,41,6,1
,0,42,5,4
,0,43,3,2
,0,44,6,3
,0,45,7,1
,0,46,1,4
,0,47,7,3
,0,48,7,1
,0,49,1,4
,0,50,5,3
,0,51,3,1
,0,52,10,4
,0,53,5,3
,0,54,3,1
,0,55,3,1
,0,56,10,1
,0,57,4,1
,0,58,4,1
,0,59,2,1
