15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,4,9
,0,1,6,1
,0,2,12,7
,0,3,14,3
,0,4,17,2
,0,5,3,6
,0,6,11,8
,0,7,19,5
,0,8,13,10
,0,9,10,4
,0,10,10,9
,0,11,16,1
,0,12,4,7
,0,13,12,3
,0,14,14,2
,0,15,17,6
,0,16,17,8
,0,17,7,5
,0,18,8,10
,0,19,20,4
,0,20,20,9
,0,21,1,1
,0,22,5,7
,0,23,9,3
,0,24,13,2
,0,25,18,6
,0,26,10,8
,0,27,16,5
,0,28,4,10
,0,29,12,4
,0,30,12,9
,0,31,14,1
,0,32,17,7
,0,33,8,3
,0,34,3,2
,0,35,3,6
,0,36,20,8
,0,37,20,5
,0,38,13,10
,0,39,10,4
,0,40,4,9
,0,41,4,1
,0,42,6,7
,0,43,12,3
,0,44,14,2
,0,45,11,6
,0,46,1,8
,0,47,5,5
,0,48,10,10
,0,49,4,4
,0,50,6,9
,0,51,12,1
,0,52,12,7
,0,53,14,3
,0,54,17,2
,0,55,19,6
,0,56,1,8
,0,57,9,5
,0,58,6,10
,0,59,6,9
,0,60,12,1
,0,61,14,7
,0,62,2,3
,0,63,3,2
,0,64,20,6
,0,65,5,8
,0,66,18,5
,0,67,17,10
,0,68,17,9
,0,69,8,1
,0,70,2,7
,0,71,2,3
,0,72,3,2
,0,73,20,6
,0,74,9,8
,0,75,18,5
,0,76,17,10
,0,77,8,9
,0,78,8,1
,0,79,2,7
,0,80,3,3
,0,81,11,2
,0,82,1,6
,0,83,13,8
,0,84,4,5
,0,85,3,10
,0,86,3,9
,0,87,11,1
,0,88,15,7
,0,89,19,3
,0,90,20,2
,0,91,1,6
,0,92,10,8
,0,93,4,5
,0,94,3,10
,0,95,3,9
,0,96,15,1
,0,97,15,7
,0,98,5,3
,0,99,5,2
,0,100,9,6
,0,101,10,8
,0,102,12,5
,0,103,11,10
,0,104,11,9
,0,105,15,1
,0,106,19,7
,0,107,5,3
,0,108,5,2
,0,109,9,6
,0,110,16,8
,0,111,12,5
,0,112,11,10
,0,113,11,9
,0,114,15,1
,0,115,19,7
,0,116,13,3
,0,117,18,2
,0,118,10,6
,0,119,16,8
,0,120,14,5
,0,121,14,9
,0,122,17,1
,0,123,7,7
,0,124,3,3
,0,125,11,2
,0,126,1,6
,0,127,4,8
,0,128,17,5
,0,129,8,9
,0,130,2,1
,0,131,3,7
,0,132,3,3
,0,133,15,2
,0,134,1,6
,0,135,7,8
,0,136,8,5
,0,137,2,9
,0,138,2,1
,0,139,3,7
,0,140,11,3
,0,141,15,2
,0,142,5,6
,0,143,7,8
,0,144,8,5
,0,145,3,9
,0,146,3,1
,0,147,11,7
,0,148,15,3
,0,149,19,2
,0,150,5,6
,0,151,8,8
,0,152,19,5
,0,153,19,9
,0,154,20,1
,0,155,9,7
,0,156,18,3
,0,157,18,2
,0,158,6,6
,0,159,2,8
,0,160,15,9
,0,161,19,1
,0,162,20,7
,0,163,18,3
,0,164,10,2
,0,165,6,6
,0,166,2,8
,0,167,15,9
,0,168,19,1
,0,169,20,7
,0,170,18,3
,0,171,4,2
,0,172,12,6
,0,173,12,9
,0,174,14,1
,0,175,7,7
,0,176,3,3
,0,177,20,2
,0,178,13,6
,0,179,13,9
,0,180,10,1
,0,181,10,7
,0,182,16,3
,0,183,4,2
,0,184,14,9
,0,185,17,1
,0,186,11,7
,0,187,11,3
,0,188,20,2
,0,189,1,9
,0,190,1,1
,0,191,9,7
,0,192,4,3
,0,193,7,2
,0,194,19,9
,0,195,1,1
,0,196,13,7
,0,197,4,3
,0,198,20,2
,0,199,1,9
,0,200,5,1
,0,201,10,7
,0,202,4,3
,0,203,9,2
,0,204,13,9
,0,205,13,1
,0,206,16,7
,0,207,12,3
,0,208,14,9
,0,209,17,1
,0,210,15,7
,0,211,15,3
,0,212,19,9
,0,213,9,1
,0,214,4,7
,0,215,14,3
,0,216,14,9
,0,217,17,1
,0,218,20,7
,0,219,14,3
,0,220,14,9
,0,221,2,1
,0,222,6,7
,0,223,14,3
,0,224,14,9
,0,225,16,1
,0,226,14,7
,0,227,14,3
,0,228,5,9
,0,229,16,1
,0,230,14,7
,0,231,11,3
,0,232,13,9
,0,233,4,1
,0,234,14,7
,0,235,11,3
,0,236,13,9
,0,237,4,1
,0,238,18,9
,0,239,18,9
