15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,1,2
,0,1,4,3
,0,2,5,1
,0,3,4,5
,0,4,5,4
,0,5,5,2
,0,6,2,3
,0,7,7,1
,0,8,4,5
,0,9,4,2
,0,10,5,3
,0,11,10,1
,0,12,10,2
,0,13,4,3
,0,14,4,1
,0,15,5,2
,0,16,2,3
,0,17,1,1
,0,18,1,2
,0,19,3,3
,0,20,3,2
,0,21,8,3
,0,22,9,2
,0,23,6,3
,0,24,10,2
,0,25,8,3
,0,26,8,2
,0,27,9,3
,0,28,6,2
,0,29,10,3
,0,30,4,2
,0,31,9,3
,0,32,9,2
,0,33,6,2
,0,34,10,2
,0,35,4,2
,0,36,5,2
,0,37,5,2
,0,38,2,2
,0,39,7,2
,0,40,3,2
,0,41,8,2
,0,42,9,2
,0,43,6,2
,0,44,10,2
,0,45,5,2
,0,46,5,2
,0,47,2,2
,0,48,7,2
,0,49,9,2
,0,50,9,2
,0,51,6,2
,0,52,10,2
,0,53,7,2
,0,54,7,2
,0,55,6,2
,0,56,7,2
,0,57,7,2
,0,58,7,2
,0,59,7,2
