15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,4,1
,0,1,6,3
,0,2,7,2
,0,3,2,4
,0,4,10,5
,0,5,10,1
,0,6,9,3
,0,7,4,2
,0,8,6,4
,0,9,7,5
,0,10,2,1
,0,11,5,3
,0,12,8,2
,0,13,1,4
,0,14,9,5
,0,15,9,1
,0,16,4,3
,0,17,2,2
,0,18,2,4
,0,19,6,5
,0,20,6,1
,0,21,7,3
,0,22,5,2
,0,23,5,4
,0,24,6,5
,0,25,6,1
,0,26,2,3
,0,27,8,2
,0,28,1,4
,0,29,2,5
,0,30,1,1
,0,31,1,3
,0,32,3,2
,0,33,10,4
,0,34,4,1
,0,35,4,3
,0,36,1,2
,0,37,3,4
,0,38,3,1
,0,39,4,3
,0,40,4,2
,0,41,7,4
,0,42,7,1
,0,43,5,3
,0,44,4,2
,0,45,7,4
,0,46,7,1
,0,47,5,3
,0,48,5,4
,0,49,1,1
,0,50,6,3
,0,51,10,4
,0,52,4,1
,0,53,6,3
,0,54,9,4
,0,55,6,1
,0,56,7,1
,0,57,3,1
,0,58,3,1
,0,59,3,1
