15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,13,9
,0,1,3,3
,0,2,10,1
,0,3,1,6
,0,4,6,4
,0,5,9,5
,0,6,9,7
,0,7,2,10
,0,8,4,8
,0,9,4,2
,0,10,5,3
,0,11,13,1
,0,12,3,6
,0,13,10,4
,0,14,10,5
,0,15,15,7
,0,16,15,10
,0,17,11,8
,0,18,1,2
,0,19,9,3
,0,20,17,1
,0,21,9,6
,0,22,2,4
,0,23,2,5
,0,24,17,7
,0,25,17,10
,0,26,19,8
,0,27,7,2
,0,28,15,1
,0,29,20,6
,0,30,20,4
,0,31,4,5
,0,32,19,7
,0,33,7,10
,0,34,3,8
,0,35,3,2
,0,36,15,1
,0,37,15,4
,0,38,11,5
,0,39,1,7
,0,40,1,10
,0,41,6,8
,0,42,9,2
,0,43,8,1
,0,44,19,4
,0,45,3,5
,0,46,8,7
,0,47,11,10
,0,48,11,8
,0,49,6,2
,0,50,10,4
,0,51,15,5
,0,52,6,7
,0,53,9,10
,0,54,16,8
,0,55,16,2
,0,56,20,5
,0,57,19,7
,0,58,3,10
,0,59,10,8
,0,60,10,2
,0,61,15,5
,0,62,9,7
,0,63,2,10
,0,64,14,8
,0,65,14,2
,0,66,18,5
,0,67,19,7
,0,68,12,10
,0,69,12,8
,0,70,15,2
,0,71,16,5
,0,72,16,7
,0,73,4,10
,0,74,14,8
,0,75,14,2
,0,76,17,5
,0,77,2,7
,0,78,13,10
,0,79,14,8
,0,80,14,2
,0,81,13,5
,0,82,14,10
,0,83,11,8
,0,84,6,2
,0,85,14,5
,0,86,18,10
,0,87,6,8
,0,88,6,2
,0,89,18,10
,0,90,16,8
,0,91,2,2
,0,92,17,10
,0,93,16,8
,0,94,2,2
,0,95,15,10
,0,96,15,2
,0,97,11,10
,0,98,9,2
,0,99,20,2
,0,100,20,2
,0,101,4,2
,0,102,5,2
,0,103,18,2
,0,104,18,2
,0,105,19,2
,0,106,19,2
,0,107,7,2
,0,108,3,2
,0,109,10,2
,0,110,8,2
,0,111,8,2
,0,112,20,2
,0,113,19,2
,0,114,7,2
,0,115,3,2
,0,116,10,2
,0,117,10,2
,0,118,8,2
,0,119,8,2
