15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,4,5
,0,1,13,5
,0,2,9,5
,0,3,8,5
,0,4,1,5
,0,5,5,8
,0,6,15,6
,0,7,8,6
,0,8,16,5
,0,9,17,5
,0,10,3,3
,0,11,5,2
,0,12,4,8
,0,13,2,5
,0,14,6,6
,0,15,8,2
,0,16,7,2
,0,17,18,4
,0,18,10,2
,0,19,5,5
,0,20,15,2
,0,21,3,5
,0,22,18,10
,0,23,9,8
,0,24,2,2
,0,25,3,4
,0,26,2,4
,0,27,19,2
,0,28,14,6
,0,29,17,4
,0,30,9,6
,0,31,17,3
,0,32,10,4
,0,33,1,8
,0,34,16,6
,0,35,15,5
,0,36,5,2
,0,37,2,4
,0,38,16,8
,0,39,10,9
,0,40,9,6
,0,41,9,2
,0,42,8,6
,0,43,20,5
,0,44,20,4
,0,45,11,5
,0,46,15,2
,0,47,3,2
,0,48,15,4
,0,49,5,9
,0,50,5,2
,0,51,5,5
,0,52,12,5
,0,53,10,5
,0,54,15,5
,0,55,16,10
,0,56,17,6
,0,57,15,4
,0,58,10,5
,0,59,8,7
,0,60,5,5
,0,61,5,6
,0,62,11,5
,0,63,4,10
,0,64,13,6
,0,65,1,6
,0,66,4,5
,0,67,4,9
,0,68,15,6
,0,69,2,9
,0,70,20,8
,0,71,6,5
,0,72,5,5
,0,73,10,5
,0,74,11,8
,0,75,13,5
,0,76,20,6
,0,77,18,6
,0,78,18,5
,0,79,11,2
,0,80,3,8
,0,81,5,2
,0,82,10,6
,0,83,13,6
,0,84,8,5
,0,85,13,4
,0,86,13,5
,0,87,6,6
,0,88,16,2
,0,89,12,2
,0,90,10,5
,0,91,3,10
,0,92,15,5
,0,93,6,5
,0,94,6,2
,0,95,20,9
,0,96,19,2
,0,97,12,5
,0,98,14,6
,0,99,14,10
,0,100,10,6
,0,101,17,9
,0,102,20,5
,0,103,5,5
,0,104,20,10
,0,105,17,5
,0,106,19,4
,0,107,14,6
,0,108,7,2
,0,109,11,5
,0,110,20,5
,0,111,5,5
,0,112,6,2
,0,113,14,5
,0,114,10,5
,0,115,19,2
,0,116,17,6
,0,117,17,5
,0,118,11,8
,0,119,2,5
,0,120,3,6
,0,121,4,4
,0,122,17,6
,0,123,17,6
,0,124,3,7
,0,125,18,6
,0,126,2,6
,0,127,12,5
,0,128,12,5
,0,129,4,6
,0,130,12,6
,0,131,10,6
,0,132,12,7
,0,133,12,2
,0,134,8,6
,0,135,3,6
,0,136,11,5
,0,137,5,8
,0,138,15,6
,0,139,6,5
,0,140,15,4
,0,141,3,5
,0,142,10,5
,0,143,6,4
,0,144,17,5
,0,145,2,8
,0,146,5,6
,0,147,14,5
,0,148,15,8
,0,149,16,6
,0,150,3,5
,0,151,11,5
,0,152,7,6
,0,153,10,8
,0,154,16,4
,0,155,20,4
,0,156,20,5
,0,157,17,2
,0,158,3,4
,0,159,3,5
,0,160,20,4
,0,161,5,8
,0,162,1,8
,0,163,14,9
,0,164,20,2
,0,165,16,2
,0,166,10,3
,0,167,18,5
,0,168,2,4
,0,169,8,5
,0,170,6,5
,0,171,19,4
,0,172,9,2
,0,173,7,5
,0,174,12,5
,0,175,20,2
,0,176,17,4
,0,177,18,5
,0,178,19,5
,0,179,7,4
,0,180,13,6
,0,181,17,6
,0,182,15,6
,0,183,20,5
,0,184,5,5
,0,185,16,8
,0,186,12,6
,0,187,15,4
,0,188,7,5
,0,189,8,9
,0,190,12,6
,0,191,2,6
,0,192,20,5
,0,193,11,5
,0,194,8,10
,0,195,11,2
,0,196,15,5
,0,197,17,5
,0,198,5,4
,0,199,20,5
,0,200,10,5
,0,201,2,5
,0,202,18,9
,0,203,13,5
,0,204,17,4
,0,205,2,4
,0,206,6,5
,0,207,4,2
,0,208,3,4
,0,209,15,5
,0,210,19,6
,0,211,15,10
,0,212,12,6
,0,213,15,4
,0,214,3,2
,0,215,7,6
,0,216,4,6
,0,217,19,2
,0,218,12,4
,0,219,4,9
,0,220,7,8
,0,221,17,1
,0,222,10,9
,0,223,12,5
,0,224,3,5
,0,225,11,5
,0,226,20,10
,0,227,1,8
,0,228,20,5
,0,229,2,4
,0,230,17,5
,0,231,11,4
,0,232,14,5
,0,233,12,3
,0,234,11,4
,0,235,13,5
,0,236,8,4
,0,237,15,2
,0,238,15,2
,0,239,5,5
