15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,6,5
,0,1,15,6
,0,2,16,4
,0,3,9,2
,0,4,3,8
,0,5,20,9
,0,6,20,10
,0,7,17,3
,0,8,12,7
,0,9,17,1
,0,10,17,5
,0,11,7,6
,0,12,2,4
,0,13,12,2
,0,14,10,8
,0,15,10,9
,0,16,18,10
,0,17,3,3
,0,18,3,7
,0,19,13,5
,0,20,19,6
,0,21,20,4
,0,22,4,2
,0,23,4,8
,0,24,8,9
,0,25,15,10
,0,26,12,3
,0,27,8,7
,0,28,8,5
,0,29,17,6
,0,30,17,4
,0,31,7,2
,0,32,2,8
,0,33,10,9
,0,34,16,10
,0,35,10,3
,0,36,10,5
,0,37,5,6
,0,38,18,4
,0,39,6,2
,0,40,15,8
,0,41,14,9
,0,42,14,10
,0,43,4,5
,0,44,8,6
,0,45,11,4
,0,46,17,2
,0,47,7,8
,0,48,2,9
,0,49,3,10
,0,50,3,5
,0,51,13,6
,0,52,19,4
,0,53,20,2
,0,54,11,8
,0,55,17,9
,0,56,20,10
,0,57,20,5
,0,58,14,6
,0,59,4,4
,0,60,8,2
,0,61,11,8
,0,62,5,9
,0,63,4,10
,0,64,4,5
,0,65,8,6
,0,66,11,4
,0,67,7,2
,0,68,1,8
,0,69,18,9
,0,70,8,10
,0,71,8,5
,0,72,17,6
,0,73,17,4
,0,74,2,2
,0,75,1,8
,0,76,4,9
,0,77,8,5
,0,78,8,6
,0,79,17,4
,0,80,12,2
,0,81,5,8
,0,82,4,9
,0,83,11,5
,0,84,17,6
,0,85,7,4
,0,86,10,2
,0,87,5,8
,0,88,5,5
,0,89,18,6
,0,90,6,4
,0,91,15,2
,0,92,16,8
,0,93,9,5
,0,94,3,6
,0,95,13,4
,0,96,19,2
,0,97,20,8
,0,98,14,5
,0,99,4,6
,0,100,8,4
,0,101,11,2
,0,102,1,8
,0,103,1,5
,0,104,12,6
,0,105,10,4
,0,106,5,2
,0,107,16,8
,0,108,16,5
,0,109,9,6
,0,110,3,4
,0,111,19,2
,0,112,5,8
,0,113,5,5
,0,114,18,6
,0,115,15,4
,0,116,15,2
,0,117,9,8
,0,118,3,5
,0,119,3,6
,0,120,19,4
,0,121,19,2
,0,122,20,5
,0,123,14,6
,0,124,2,4
,0,125,5,2
,0,126,5,5
,0,127,6,6
,0,128,15,4
,0,129,15,2
,0,130,3,5
,0,131,13,6
,0,132,20,4
,0,133,20,2
,0,134,14,5
,0,135,4,6
,0,136,2,4
,0,137,5,2
,0,138,5,5
,0,139,6,6
,0,140,15,4
,0,141,15,2
,0,142,3,5
,0,143,13,6
,0,144,20,4
,0,145,11,2
,0,146,11,5
,0,147,17,6
,0,148,2,4
,0,149,5,2
,0,150,5,5
,0,151,15,6
,0,152,15,4
,0,153,16,2
,0,154,3,5
,0,155,20,6
,0,156,2,4
,0,157,6,2
,0,158,6,5
,0,159,15,6
,0,160,3,4
,0,161,3,2
,0,162,13,5
,0,163,14,6
,0,164,12,4
,0,165,16,2
,0,166,13,5
,0,167,17,6
,0,168,5,4
,0,169,9,2
,0,170,13,5
,0,171,7,6
,0,172,15,4
,0,173,3,2
,0,174,13,5
,0,175,2,6
,0,176,3,4
,0,177,19,2
,0,178,19,5
,0,179,2,6
,0,180,2,5
,0,181,1,6
,0,182,12,5
,0,183,10,6
,0,184,5,5
,0,185,15,6
,0,186,15,5
,0,187,16,6
,0,188,20,5
,0,189,12,6
,0,190,12,5
,0,191,10,6
,0,192,5,5
,0,193,16,6
,0,194,20,5
,0,195,12,6
,0,196,12,5
,0,197,10,6
,0,198,5,5
,0,199,9,6
,0,200,20,5
,0,201,12,6
,0,202,12,5
,0,203,5,6
,0,204,18,5
,0,205,18,5
,0,206,6,5
,0,207,15,5
,0,208,20,5
,0,209,20,5
,0,210,14,5
,0,211,11,5
,0,212,11,5
,0,213,17,5
,0,214,7,5
,0,215,2,5
,0,216,12,5
,0,217,12,5
,0,218,10,5
,0,219,18,5
,0,220,6,5
,0,221,6,5
,0,222,15,5
,0,223,20,5
,0,224,11,5
,0,225,11,5
,0,226,17,5
,0,227,7,5
,0,228,2,5
,0,229,10,5
,0,230,10,5
,0,231,15,5
,0,232,15,5
,0,233,11,5
,0,234,17,5
,0,235,17,5
,0,236,10,5
,0,237,10,5
,0,238,17,5
,0,239,10,5
