15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,5,4
,0,1,4,5
,0,2,4,1
,0,3,6,3
,0,4,7,2
,0,5,4,5
,0,6,7,1
,0,7,2,3
,0,8,2,2
,0,9,5,1
,0,10,8,3
,0,11,1,2
,0,12,10,1
,0,13,10,3
,0,14,9,2
,0,15,1,1
,0,16,3,3
,0,17,3,2
,0,18,9,3
,0,19,9,2
,0,20,4,3
,0,21,6,2
,0,22,2,3
,0,23,2,2
,0,24,5,3
,0,25,8,2
,0,26,9,3
,0,27,9,2
,0,28,4,3
,0,29,6,2
,0,30,8,3
,0,31,8,2
,0,32,1,2
,0,33,3,2
,0,34,10,2
,0,35,9,2
,0,36,4,2
,0,37,6,2
,0,38,7,2
,0,39,5,2
,0,40,5,2
,0,41,10,2
,0,42,10,2
,0,43,9,2
,0,44,4,2
,0,45,6,2
,0,46,7,2
,0,47,5,2
,0,48,5,2
,0,49,10,2
,0,50,10,2
,0,51,4,2
,0,52,6,2
,0,53,7,2
,0,54,7,2
,0,55,5,2
,0,56,5,2
,0,57,7,2
,0,58,7,2
,0,59,7,2
