15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,13,9
,0,1,3,3
,0,2,3,6
,0,3,10,1
,0,4,10,4
,0,5,1,7
,0,6,18,5
,0,7,4,8
,0,8,4,10
,0,9,8,2
,0,10,9,3
,0,11,9,6
,0,12,13,1
,0,13,15,4
,0,14,15,7
,0,15,17,5
,0,16,3,8
,0,17,1,10
,0,18,1,2
,0,19,5,3
,0,20,1,6
,0,21,8,1
,0,22,19,4
,0,23,19,7
,0,24,9,5
,0,25,12,8
,0,26,12,10
,0,27,15,2
,0,28,20,6
,0,29,15,1
,0,30,10,4
,0,31,6,7
,0,32,20,5
,0,33,11,8
,0,34,11,10
,0,35,14,2
,0,36,15,1
,0,37,6,4
,0,38,2,7
,0,39,2,5
,0,40,11,8
,0,41,11,10
,0,42,14,2
,0,43,17,1
,0,44,20,4
,0,45,8,7
,0,46,11,5
,0,47,11,8
,0,48,14,10
,0,49,16,2
,0,50,2,4
,0,51,16,7
,0,52,16,5
,0,53,19,8
,0,54,7,10
,0,55,9,2
,0,56,17,7
,0,57,3,5
,0,58,10,8
,0,59,18,10
,0,60,18,2
,0,61,19,7
,0,62,13,5
,0,63,6,8
,0,64,18,10
,0,65,18,2
,0,66,19,7
,0,67,15,5
,0,68,6,8
,0,69,2,10
,0,70,2,2
,0,71,9,7
,0,72,15,5
,0,73,14,8
,0,74,9,10
,0,75,9,2
,0,76,9,7
,0,77,10,5
,0,78,14,8
,0,79,13,10
,0,80,15,2
,0,81,4,5
,0,82,14,8
,0,83,15,10
,0,84,3,2
,0,85,14,5
,0,86,16,8
,0,87,15,10
,0,88,3,2
,0,89,16,8
,0,90,17,10
,0,91,3,2
,0,92,16,8
,0,93,17,10
,0,94,5,2
,0,95,2,10
,0,96,2,2
,0,97,3,10
,0,98,10,2
,0,99,10,2
,0,100,6,2
,0,101,6,2
,0,102,20,2
,0,103,20,2
,0,104,4,2
,0,105,4,2
,0,106,8,2
,0,107,14,2
,0,108,19,2
,0,109,19,2
,0,110,7,2
,0,111,10,2
,0,112,10,2
,0,113,6,2
,0,114,20,2
,0,115,8,2
,0,116,8,2
,0,117,19,2
,0,118,7,2
,0,119,7,2
