15-11-2023 17:24:11,,
,time,lbl_seq,lbl_loc,lbl_resource
,0,0,9,5
,0,1,10,4
,0,2,1,2
,0,3,5,3
,0,4,2,1
,0,5,2,5
,0,6,7,4
,0,7,4,2
,0,8,4,3
,0,9,9,1
,0,10,10,5
,0,11,1,4
,0,12,3,2
,0,13,5,3
,0,14,7,1
,0,15,7,5
,0,16,6,4
,0,17,4,2
,0,18,9,3
,0,19,10,1
,0,20,6,5
,0,21,9,4
,0,22,5,2
,0,23,5,3
,0,24,7,1
,0,25,6,5
,0,26,10,4
,0,27,8,2
,0,28,2,3
,0,29,7,1
,0,30,7,4
,0,31,4,2
,0,32,4,3
,0,33,1,1
,0,34,1,4
,0,35,8,2
,0,36,7,3
,0,37,6,1
,0,38,3,4
,0,39,2,2
,0,40,6,3
,0,41,6,1
,0,42,5,4
,0,43,7,2
,0,44,6,3
,0,45,6,1
,0,46,5,4
,0,47,6,3
,0,48,4,1
,0,49,2,4
,0,50,4,3
,0,51,4,1
,0,52,2,4
,0,53,1,3
,0,54,1,1
,0,55,3,1
,0,56,4,1
,0,57,3,1
,0,58,3,1
,0,59,3,1
